,wave,INCOME_1,INCOME_2,INCOME_3,INCOME_4,INCOME_5,INCOME_6,INCOME_7,WP16,WP18,WP23,WP27,WP30,WP31,WP40,WP43,WP60,WP61,WP63,WP65,WP67,WP68,WP69,WP70,WP71,WP74,WP83,WP85,WP86,WP19472,WP88,WP89,WP91,WP92,WP93,WP94,WP95,WP96,WP97,WP98,WP10248,WP103,WP105,WP106,WP108,WP109,WP110,WP111,WP112,WP113,WP117,WP118,WP119,WP129,WP130,WP9050,WP131,WP132,WP134,WP137,WP138,WP139,WP141,WP144,WP10251,WP145,WP146,WP150,WP151,WP153,WP155,WP156,WP13125,WP1219,WP1220,WP1223,EMP_2010,WP1230,WP1233,WP2319,WP4657,WP9042,WP9048,WP17625,WP17626,WP16056,WP15862,WP19544,WP3117
2051090,14.1,144000.0,35864.935898122596,28800.0,7172.987179624519,4.0,,3.0,6.0,8.0,2.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,,,,,,,,,,,,,,,2.0,58.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051091,14.1,54000.0,13449.350961795973,13500.0,3362.3377404489934,2.0,,3.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,40.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051092,14.1,60000.0,14943.723290884414,20000.0,4981.241096961471,3.0,,3.0,8.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,32.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051093,14.1,72000.0,17932.467949061298,72000.0,17932.467949061298,5.0,,3.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,27.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051094,14.1,96000.0,23909.95726541506,48000.0,11954.97863270753,4.0,,3.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,33.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051095,14.1,44400.0,11058.355235254467,44400.0,11058.355235254467,4.0,,1.0,10.0,98.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,86.0,5.0,6.0,0.0,,2.0,1.0,,,1.0,2.0,2.0,,,1.0
2051096,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,63.0,2.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2051097,14.1,120000.0,29887.44658176883,40000.0,9962.482193922942,4.0,,1.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,62.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,1.0
2051098,14.1,60000.0,14943.723290884414,30000.0,7471.861645442207,4.0,,1.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,69.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,2.0,,1.0,1.0
2051099,14.1,84000.0,20921.21260723818,28000.0,6973.73753574606,3.0,,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,60.0,2.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051100,14.1,360000.0,89662.33974530648,360000.0,89662.33974530648,5.0,,1.0,6.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,34.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051101,14.1,84000.0,20921.21260723818,42000.0,10460.60630361909,4.0,,1.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,2.0,64.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2051102,14.1,96000.0,23909.95726541506,16000.0,3984.992877569177,3.0,,3.0,5.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,65.0,2.0,6.0,2.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2051103,14.1,48000.0,11954.97863270753,16000.0,3984.992877569177,3.0,,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,71.0,5.0,6.0,0.0,,6.0,1.0,,,2.0,1.0,2.0,,2.0,2.0
2051104,14.1,120000.0,29887.44658176883,24000.0,5977.489316353765,3.0,,3.0,6.0,98.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,72.0,2.0,6.0,1.0,,1.0,1.0,,,2.0,1.0,2.0,,1.0,1.0
2051105,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,50.0,2.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051106,14.1,27600.0,6874.1127138068305,27600.0,6874.1127138068305,3.0,,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,69.0,5.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2051107,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,57.0,2.0,6.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2051108,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,68.0,2.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2051109,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,1.0,8.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,50.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051110,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,57.0,2.0,6.0,0.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0
2051111,14.1,96000.0,23909.95726541506,48000.0,11954.97863270753,4.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,75.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,1.0
2051112,14.1,96000.0,23909.95726541506,48000.0,11954.97863270753,4.0,,1.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,53.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051113,14.1,48000.0,11954.97863270753,48000.0,11954.97863270753,4.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,60.0,1.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,1.0
2051114,14.1,120000.0,29887.44658176883,40000.0,9962.482193922942,4.0,,1.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,2.0,46.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051115,14.1,96000.0,23909.95726541506,48000.0,11954.97863270753,4.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,70.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2051116,14.1,96000.0,23909.95726541506,48000.0,11954.97863270753,4.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,75.0,2.0,6.0,0.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,1.0
2051117,14.1,96000.0,23909.95726541506,32000.0,7969.985755138354,4.0,,1.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,43.0,2.0,6.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051118,14.1,72000.0,17932.467949061298,36000.0,8966.233974530649,4.0,,1.0,5.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,58.0,2.0,6.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,2.0,2.0
2051119,14.1,96000.0,23909.95726541506,96000.0,23909.95726541506,5.0,,1.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,26.0,1.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051120,14.1,66000.0,16438.095619972857,33000.0,8219.047809986429,4.0,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,54.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,2.0,,1.0,1.0
2051121,14.1,96000.0,23909.95726541506,96000.0,23909.95726541506,5.0,,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,26.0,1.0,2.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051122,14.1,84000.0,20921.21260723818,84000.0,20921.21260723818,5.0,,1.0,6.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,47.0,2.0,2.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051123,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,50.0,2.0,1.0,0.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051124,14.1,240000.0,59774.89316353766,80000.0,19924.964387845885,5.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,39.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051125,14.1,240000.0,59774.89316353766,80000.0,19924.964387845885,5.0,,1.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,49.0,2.0,6.0,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0
2051126,14.1,180000.0,44831.16987265324,60000.0,14943.723290884414,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,44.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051127,14.1,600000.0,149437.23290884413,150000.0,37359.30822721103,5.0,,1.0,6.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,2.0,42.0,2.0,6.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051128,14.1,216000.0,53797.403847183894,108000.0,26898.701923591947,5.0,,1.0,8.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,51.0,1.0,2.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051129,14.1,240000.0,59774.89316353766,80000.0,19924.964387845885,5.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,39.0,2.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0
2051130,14.1,42000.0,10460.60630361909,21000.0,5230.303151809545,3.0,,1.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,70.0,2.0,6.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,,2.0,1.0
2051131,14.1,120000.0,29887.44658176883,60000.0,14943.723290884414,5.0,,2.0,8.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,50.0,2.0,2.0,0.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0
2051132,14.1,120000.0,29887.44658176883,30000.0,7471.861645442207,4.0,,1.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,48.0,2.0,6.0,1.0,,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
2051133,14.1,96000.0,23909.95726541506,96000.0,23909.95726541506,5.0,,1.0,7.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,50.0,1.0,1.0,0.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
